year,st,stateno,state,state_fips,state_icpsr,poptotal,popdensity,popfemale,pctpopfemale,popmale,pctpopmale,pctpopunder14,pctpop15to24,pctpop25to44,pctpop45to64,pctpopover65,pctpopover18,pctlatinx,pctwhite,pctblack,pctasian,pctpacific,pctamericanindian,evangelical_pop,nonwhite,foreign_born,pop_annual
2016,DE,8,Delaware,10,11,952065,NA,NA,51.7,NA,48.3,17.7,12.6,25.2,27,17.5,78.5,9.2,62.7,21.4,3.7,0.1,0.3,NA,NA,NA,NA
2016,DC,8.5,District of Columbia,11,55,681170,NA,NA,52.5,NA,47.5,15.4,14.1,37.2,21.7,11.6,82.3,10.9,36.3,46.4,3.8,0,0.2,NA,NA,NA,NA
2016,FL,9,Florida,12,43,20612439,NA,NA,51.1,NA,48.9,16.6,12,24.9,26.7,19.8,79.9,24.9,54.7,15.3,2.7,0,0.2,NA,NA,NA,NA
2016,GA,10,Georgia,13,44,10310371,NA,NA,51.3,NA,48.7,20.2,14,27,25.6,13.2,75.6,9.3,53.2,31.3,3.8,0,0.2,NA,NA,NA,NA
2016,HI,11,Hawaii,15,82,1428557,NA,NA,49.7,NA,50.3,18.2,12.4,27,25.3,17,78.5,10.4,22.1,1.7,36.9,9.2,0.1,NA,NA,NA,NA
2016,ID,12,Idaho,16,63,1683140,NA,NA,50,NA,50,21.5,13.9,25.3,24.1,15.2,74.1,12.3,82.3,0.6,1.4,0.1,1.3,NA,NA,NA,NA
2016,IL,13,Illinois,17,21,12801539,NA,NA,50.9,NA,49.1,18.8,13.5,26.7,26.3,14.6,77.2,17,61.6,14,5.3,0,0.1,NA,NA,NA,NA
2016,IN,14,Indiana,18,22,6633053,NA,NA,50.7,NA,49.3,19.6,14.2,25.2,26,15,76.2,6.8,79.5,9.2,2.1,0,0.2,NA,NA,NA,NA
2016,IA,15,Iowa,19,31,3134693,NA,NA,50.3,NA,49.7,19.3,14.1,24.4,25.8,16.4,76.8,5.7,86.4,3.5,2.4,0.1,0.3,NA,NA,NA,NA
2016,KS,16,Kansas,20,32,2907289,NA,NA,50.2,NA,49.8,20.6,14.4,25.2,24.9,15.1,75.4,11.6,76.2,5.5,2.7,0.1,0.6,NA,NA,NA,NA
2016,KY,17,Kentucky,21,51,4436974,NA,NA,50.9,NA,49.1,18.9,13.6,25.2,26.8,15.5,77.2,3.4,84.9,8.1,1.4,0,0.2,NA,NA,NA,NA
2016,LA,18,Louisiana,22,45,4681666,NA,NA,51,NA,49,19.9,13.6,26.8,25.3,14.4,76.1,4.9,58.8,32.1,1.7,0,0.5,NA,NA,NA,NA
2016,ME,19,Maine,23,2,1331479,NA,NA,51.1,NA,48.9,15.6,11.8,23.3,30.1,19.3,80.9,1.6,93.4,1.3,1.3,0,0.5,NA,NA,NA,NA
2016,MD,20,Maryland,24,52,6016447,NA,NA,51.5,NA,48.5,18.5,13,26.5,27.4,14.6,77.6,9.8,51.4,29.3,6.2,0,0.2,NA,NA,NA,NA
2016,MA,21,Massachusetts,25,3,6811779,NA,NA,51.5,NA,48.5,16.5,14.1,26.2,27.6,15.8,79.8,11.4,72.4,6.7,6.4,0,0.1,NA,NA,NA,NA
2016,MI,22,Michigan,26,23,9928300,NA,NA,50.8,NA,49.2,18,13.9,24.3,27.6,16.2,77.9,4.9,75.3,13.6,2.9,0,0.4,NA,NA,NA,NA
2016,MN,23,Minnesota,27,33,5519952,NA,NA,50.2,NA,49.8,19.5,13.1,25.8,26.6,15,76.7,5.2,80.5,5.9,4.7,0,1,NA,NA,NA,NA
2016,MS,24,Mississippi,28,46,2988726,NA,NA,51.8,NA,48.2,20.2,14.5,25.2,25.2,15,75.8,2.9,56.8,37.9,0.9,0,0.4,NA,NA,NA,NA
2016,MO,25,Missouri,29,34,6093000,NA,NA,50.9,NA,49.1,18.9,13.5,25.2,26.4,16,77.2,4,79.6,11.5,1.9,0.1,0.5,NA,NA,NA,NA
2016,MT,26,Montana,30,64,1042520,NA,NA,49.5,NA,50.5,18.3,13.4,23.7,27.1,17.6,78.1,3.6,86.4,0.3,0.8,0.1,6,NA,NA,NA,NA
2016,NE,27,Nebraska,31,35,1907116,NA,NA,50.2,NA,49.8,20.9,13.9,25.6,24.7,15,75.1,10.6,79.7,4.6,2.2,0.1,0.7,NA,NA,NA,NA
2016,NV,28,Nevada,32,65,2940058,NA,NA,49.9,NA,50.1,19.1,12.4,27.7,25.7,15,77,28.5,49.8,8.5,8.2,0.6,0.9,NA,NA,NA,NA
2016,NH,29,New Hampshire,33,4,1334795,NA,NA,50.2,NA,49.8,15.8,13.2,23.4,30.6,17,80.5,3.5,90.7,1.2,2.4,0,0.1,NA,NA,NA,NA
2016,NJ,30,New Jersey,34,12,8944469,NA,NA,51.1,NA,48.9,18.3,12.8,25.8,27.9,15.3,77.8,20,55.5,12.6,9.5,0,0.1,NA,NA,NA,NA
2016,NM,31,New Mexico,35,66,2081015,NA,NA,50.5,NA,49.5,19.4,13.7,25.3,25.1,16.4,76.5,48.5,37.8,1.8,1.4,0.1,8.6,NA,NA,NA,NA
2016,NY,32,New York,36,13,19745289,NA,NA,51.5,NA,48.5,17.5,13.3,27.1,26.7,15.3,78.8,19,55.5,14.3,8.4,0,0.2,NA,NA,NA,NA
2016,NC,33,North Carolina,37,47,10146788,NA,NA,51.4,NA,48.6,18.8,13.5,25.9,26.4,15.5,77.4,9.2,63.5,21.1,2.7,0.1,1.1,NA,NA,NA,NA
2016,ND,34,North Dakota,38,36,757953,NA,NA,48.5,NA,51.5,19.7,14.9,26.7,24.1,14.5,77,3.5,85.1,2.5,1.2,0,5.4,NA,NA,NA,NA
2016,OH,35,Ohio,39,24,11614373,NA,NA,51,NA,49,18.5,13.3,24.8,27.2,16.2,77.5,3.6,79.4,12.2,2,0,0.1,NA,NA,NA,NA
2016,OK,36,Oklahoma,40,53,3923561,NA,NA,50.5,NA,49.5,20.5,13.9,25.9,24.8,15,75.5,10.3,66.2,7.2,2,0.1,7.2,NA,NA,NA,NA
2016,OR,37,Oregon,41,72,4093465,NA,NA,50.5,NA,49.5,17.5,12.6,27,26,16.8,78.8,12.8,76.2,1.8,4.1,0.3,0.9,NA,NA,NA,NA
2016,PA,38,Pennsylvania,42,14,12784227,NA,NA,51,NA,49,17.2,13,24.7,27.8,17.4,79.1,7,76.9,10.6,3.3,0,0.1,NA,NA,NA,NA
2016,RI,39,Rhode Island,44,5,1056426,NA,NA,51.6,NA,48.4,16.1,14.4,25.1,27.9,16.5,80.3,14.9,72.8,5.5,3.4,0.1,0.3,NA,NA,NA,NA
2016,SC,40,South Carolina,45,48,4961119,NA,NA,51.5,NA,48.5,18.3,13.3,25.3,26.2,16.7,77.8,5.5,63.7,26.8,1.5,0,0.3,NA,NA,NA,NA
2016,SD,41,South Dakota,46,37,865454,NA,NA,49.7,NA,50.3,20.8,13.8,24.3,25.3,15.9,75.3,3.7,82.4,1.7,1.5,0,8.5,NA,NA,NA,NA
2016,TN,42,Tennessee,47,54,6651194,NA,NA,51.2,NA,48.8,18.7,13.2,25.9,26.4,15.7,77.4,5.2,74.1,16.6,1.7,0.1,0.2,NA,NA,NA,NA
2016,TX,43,Texas,48,49,27862596,NA,NA,50.4,NA,49.6,21.9,14.3,28.1,23.8,12,73.8,39.1,42.5,11.7,4.6,0.1,0.2,NA,NA,NA,NA
2016,UT,44,Utah,49,67,3051217,NA,NA,49.6,NA,50.4,25.4,16.2,28.1,19.9,10.5,69.8,13.8,78.7,1,2.3,0.9,0.9,NA,NA,NA,NA
2016,VT,45,Vermont,50,6,624594,NA,NA,50.7,NA,49.3,15.6,14,22.8,29.4,18.2,81,2,93,1.2,1.5,0,0.3,NA,NA,NA,NA
2016,VA,46,Virginia,51,40,8411808,NA,NA,50.8,NA,49.2,18.4,13.6,26.7,26.7,14.6,77.8,9,62.2,18.7,6.3,0.1,0.2,NA,NA,NA,NA
2016,WA,47,Washington,53,73,7288000,NA,NA,50.1,NA,49.9,18.7,12.8,27.7,26.1,14.8,77.6,12.4,69.3,3.5,8.1,0.6,1.1,NA,NA,NA,NA
2016,WV,48,West Virginia,54,56,1831102,NA,NA,50.8,NA,49.2,17,12.5,24,27.8,18.8,79.4,1.5,92,3.8,0.8,0,0.2,NA,NA,NA,NA
2016,WI,49,Wisconsin,55,25,5778709,NA,NA,50.3,NA,49.7,18.3,13.6,24.5,27.5,16,77.8,6.7,81.6,6.2,2.7,0,0.8,NA,NA,NA,NA
2016,WY,50,Wyoming,56,68,585501,NA,NA,49.1,NA,50.9,20.4,12.9,26.1,25.6,15,75.9,9.6,84.4,0.9,1,0,2.1,NA,NA,NA,NA
2017,AL,1,Alabama,1,41,4874747,NA,NA,51.6,NA,48.4,18.5,13.6,25.1,26.3,16.5,77.6,4.1,65.5,26.7,1.3,0,0.5,NA,NA,NA,NA
2017,AK,2,Alaska,2,81,739795,NA,NA,47.9,NA,52.1,21.2,13.8,29.1,24.7,11.2,75,7,60.6,2.9,6.6,1.2,14.2,NA,NA,NA,NA
2017,AZ,3,Arizona,4,61,7016270,NA,NA,50.3,NA,49.7,19.3,13.6,25.8,24.2,17.1,76.7,31.4,54.7,4.1,3.2,0.2,3.9,NA,NA,NA,NA
2017,AR,4,Arkansas,5,42,3004279,NA,NA,50.7,NA,49.3,19.5,13.7,25,25.2,16.5,76.4,7.4,72.3,15.2,1.6,0.3,0.6,NA,NA,NA,NA
2017,CA,5,California,6,71,39536653,NA,NA,50.3,NA,49.7,19,13.5,28.4,25.1,13.9,77.1,39.1,37,5.5,14.4,0.3,0.4,NA,NA,NA,NA
2017,CO,6,Colorado,8,62,5607154,NA,NA,49.7,NA,50.3,18.7,13.1,29.1,25.3,13.8,77.5,21.5,68.2,3.9,3.1,0.1,0.6,NA,NA,NA,NA
2017,CT,7,Connecticut,9,1,3588184,NA,NA,51.2,NA,48.8,16.7,13.7,24.1,28.7,16.8,79.3,16.1,66.7,9.9,4.5,0,0.2,NA,NA,NA,NA
2017,DE,8,Delaware,10,11,961939,NA,NA,51.6,NA,48.4,17.6,12.3,25.1,26.8,18,78.8,9.3,62.2,21.5,4,0,0.2,NA,NA,NA,NA
2017,DC,8.5,District of Columbia,11,55,693972,NA,NA,52.6,NA,47.4,15.7,13,38.1,21,12.1,82,11,36.5,45.3,4,0,0.2,NA,NA,NA,NA
2017,FL,9,Florida,12,43,20984400,NA,NA,51.1,NA,48.9,16.5,11.9,25,26.5,20.1,80,25.6,53.8,15.4,2.8,0.1,0.2,NA,NA,NA,NA
2017,GA,10,Georgia,13,44,10429379,NA,NA,51.4,NA,48.6,20,13.9,26.9,25.7,13.4,75.9,9.6,52.6,31.1,3.9,0.1,0.2,NA,NA,NA,NA
2017,HI,11,Hawaii,15,82,1427538,NA,NA,49.8,NA,50.2,18.2,11.9,27.1,25,17.8,78.6,10.5,21.8,1.6,37.3,9.3,0.1,NA,NA,NA,NA
2017,ID,12,Idaho,16,63,1716943,NA,NA,49.8,NA,50.2,21.5,13.9,25.5,24.1,15.3,74.2,12.4,82,0.6,1.3,0.1,1.1,NA,NA,NA,NA
2017,IL,13,Illinois,17,21,12802023,NA,NA,50.8,NA,49.2,18.7,13.3,26.7,26.2,15.2,77.4,17.2,61.2,14,5.4,0,0.1,NA,NA,NA,NA
2017,IN,14,Indiana,18,22,6666818,NA,NA,50.7,NA,49.3,19.5,14,25.3,25.8,15.4,76.4,6.9,79.2,9.2,2.2,0,0.1,NA,NA,NA,NA
2017,IA,15,Iowa,19,31,3145711,NA,NA,50.3,NA,49.7,19.4,14.1,24.4,25.6,16.7,76.8,5.9,85.9,3.3,2.6,0.2,0.2,NA,NA,NA,NA
2017,KS,16,Kansas,20,32,2913123,NA,NA,50.1,NA,49.9,20.4,14.2,25.4,24.6,15.4,75.5,11.9,75.9,5.5,2.9,0.1,0.6,NA,NA,NA,NA
2017,KY,17,Kentucky,21,51,4454189,NA,NA,50.7,NA,49.3,18.9,13.4,25.4,26.5,15.9,77.2,3.5,84.6,8,1.4,0.1,0.2,NA,NA,NA,NA
2017,LA,18,Louisiana,22,45,4684333,NA,NA,51.1,NA,48.9,19.7,13.7,26.6,25.1,14.9,76.3,5.2,58.5,32.1,1.8,0,0.5,NA,NA,NA,NA
2017,ME,19,Maine,23,2,1335907,NA,NA,51,NA,49,15.5,11.8,23.2,29.5,20,81,1.6,93.4,1.2,1.1,0,0.6,NA,NA,NA,NA
2017,MD,20,Maryland,24,52,6052177,NA,NA,51.5,NA,48.5,18.4,12.7,26.6,27.4,14.9,77.7,10.1,50.7,29.4,6.4,0,0.2,NA,NA,NA,NA
2017,MA,21,Massachusetts,25,3,6859819,NA,NA,51.4,NA,48.6,16.4,13.8,26.4,27.3,16.1,80,11.8,71.5,7,6.6,0,0.1,NA,NA,NA,NA
2017,MI,22,Michigan,26,23,9962311,NA,NA,50.7,NA,49.3,17.8,13.7,24.3,27.4,16.7,78.2,5.1,75,13.6,3.1,0,0.5,NA,NA,NA,NA
2017,MN,23,Minnesota,27,33,5576606,NA,NA,50.1,NA,49.9,19.4,12.8,26.2,26.2,15.4,76.7,5.3,79.9,6.4,4.9,0,1,NA,NA,NA,NA
2017,MS,24,Mississippi,28,46,2984100,NA,NA,51.5,NA,48.5,19.8,14.5,24.9,25.2,15.6,76.1,2.9,56.6,37.9,0.9,0,0.4,NA,NA,NA,NA
2017,MO,25,Missouri,29,34,6113532,NA,NA,50.9,NA,49.1,18.8,13.3,25.2,26.2,16.5,77.3,4.2,79.4,11.4,2,0.1,0.3,NA,NA,NA,NA
2017,MT,26,Montana,30,64,1050493,NA,NA,49.9,NA,50.1,18.1,12.9,24.5,26.2,18.1,78.1,3.7,86.3,0.4,0.7,0.1,5.9,NA,NA,NA,NA
2017,NE,27,Nebraska,31,35,1920076,NA,NA,50,NA,50,20.8,13.6,25.8,24.4,15.4,75.3,10.9,79,4.5,2.4,0.1,0.7,NA,NA,NA,NA
2017,NV,28,Nevada,32,65,2998039,NA,NA,49.8,NA,50.2,18.9,12.2,27.8,25.6,15.3,77.2,28.8,48.8,8.9,8.3,0.6,0.9,NA,NA,NA,NA
2017,NH,29,New Hampshire,33,4,1342795,NA,NA,50.4,NA,49.6,15.6,13.1,23.5,30.2,17.6,80.8,3.8,90.3,1.3,2.7,0,0.1,NA,NA,NA,NA
2017,NJ,30,New Jersey,34,12,9005644,NA,NA,51.2,NA,48.8,18.1,12.7,25.8,27.7,15.7,78,20.4,54.8,12.8,9.8,0,0.1,NA,NA,NA,NA
2017,NM,31,New Mexico,35,66,2088070,NA,NA,50.5,NA,49.5,19.5,13.9,25.2,24.8,16.8,76.5,48.8,37.4,1.8,1.3,0.1,8.8,NA,NA,NA,NA
2017,NY,32,New York,36,13,19849399,NA,NA,51.4,NA,48.6,17.3,13,27.2,26.5,15.9,79.1,19.2,55.1,14.3,8.7,0,0.2,NA,NA,NA,NA
2017,NC,33,North Carolina,37,47,10273419,NA,NA,51.3,NA,48.7,18.5,13.5,25.9,26.3,15.9,77.6,9.4,63,21.2,2.9,0.1,1.1,NA,NA,NA,NA
2017,ND,34,North Dakota,38,36,755393,NA,NA,48.6,NA,51.4,19.6,14.6,26.9,23.7,14.9,77.1,3.5,84.4,3,1.7,0.1,5.4,NA,NA,NA,NA
2017,OH,35,Ohio,39,24,11658609,NA,NA,51,NA,49,18.4,13.2,25,26.9,16.6,77.7,3.7,78.9,12.2,2.2,0,0.2,NA,NA,NA,NA
2017,OK,36,Oklahoma,40,53,3930864,NA,NA,50.4,NA,49.6,20.4,13.9,26.1,24.4,15.3,75.5,10.6,65.6,7.2,2.1,0.2,7.3,NA,NA,NA,NA
2017,OR,37,Oregon,41,72,4142776,NA,NA,50.4,NA,49.6,17.6,12.5,27.3,25.7,17.1,78.9,13.1,75.6,1.8,4.3,0.4,0.9,NA,NA,NA,NA
2017,PA,38,Pennsylvania,42,14,12805537,NA,NA,51,NA,49,17.1,12.9,24.7,27.4,17.8,79.2,7.3,76.4,10.7,3.5,0,0.1,NA,NA,NA,NA
2017,RI,39,Rhode Island,44,5,1059639,NA,NA,51.6,NA,48.4,16,14.5,25.4,27.5,16.7,80.5,15.4,72.1,5.4,3.6,0.1,0.3,NA,NA,NA,NA
2017,SC,40,South Carolina,45,48,5024369,NA,NA,51.5,NA,48.5,18.2,13.3,25.2,26,17.2,78.1,5.7,63.6,26.8,1.5,0.1,0.2,NA,NA,NA,NA
2017,SD,41,South Dakota,46,37,869666,NA,NA,49.6,NA,50.4,20.6,13.3,24.8,24.9,16.3,75.5,3.6,82.3,1.9,1.2,0.1,8.6,NA,NA,NA,NA
2017,TN,42,Tennessee,47,54,6715984,NA,NA,51.3,NA,48.7,18.5,13.1,26,26.4,15.9,77.5,5.4,73.9,16.6,1.8,0.1,0.2,NA,NA,NA,NA
2017,TX,43,Texas,48,49,28304596,NA,NA,50.3,NA,49.7,21.6,14.2,28.1,23.8,12.2,74,39.4,41.9,11.8,4.8,0.1,0.3,NA,NA,NA,NA
2017,UT,44,Utah,49,67,3101833,NA,NA,49.6,NA,50.4,24.9,16.2,28.3,19.8,10.8,70.2,14,78.3,1.2,2.4,0.8,1,NA,NA,NA,NA
2017,VT,45,Vermont,50,6,623657,NA,NA,50.6,NA,49.4,15.5,14,22.9,28.7,18.8,81.1,1.9,92.8,1.2,1.8,0,0.3,NA,NA,NA,NA
2017,VA,46,Virginia,51,40,8470020,NA,NA,50.8,NA,49.2,18.3,13.5,26.9,26.4,15,77.9,9.3,61.7,18.8,6.4,0,0.2,NA,NA,NA,NA
2017,WA,47,Washington,53,73,7405743,NA,NA,50.1,NA,49.9,18.6,12.5,28.1,25.7,15.1,77.8,12.7,68.6,3.5,8.5,0.6,1,NA,NA,NA,NA
2017,WV,48,West Virginia,54,56,1815857,NA,NA,50.6,NA,49.4,17,12.4,23.7,27.5,19.3,79.4,1.3,92,3.9,0.8,0,0.1,NA,NA,NA,NA
2017,WI,49,Wisconsin,55,25,5795483,NA,NA,50.3,NA,49.7,18.3,13.4,24.6,27.2,16.5,77.9,6.9,81.2,6.3,2.7,0.1,0.8,NA,NA,NA,NA
2017,WY,50,Wyoming,56,68,579315,NA,NA,48.9,NA,51.1,20.1,13,26,25.3,15.6,76.2,10,84,0.9,0.8,0,2.1,NA,NA,NA,NA
2018,AL,1,Alabama,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,AK,2,Alaska,2,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,AZ,3,Arizona,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,AR,4,Arkansas,5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,CA,5,California,6,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,CO,6,Colorado,8,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,CT,7,Connecticut,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,DE,8,Delaware,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,DC,8.5,District of Columbia,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,FL,9,Florida,12,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,GA,10,Georgia,13,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,HI,11,Hawaii,15,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,ID,12,Idaho,16,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,IL,13,Illinois,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,IN,14,Indiana,18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,IA,15,Iowa,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,KS,16,Kansas,20,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,KY,17,Kentucky,21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,LA,18,Louisiana,22,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,ME,19,Maine,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MD,20,Maryland,24,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MA,21,Massachusetts,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MI,22,Michigan,26,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MN,23,Minnesota,27,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MS,24,Mississippi,28,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MO,25,Missouri,29,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,MT,26,Montana,30,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NE,27,Nebraska,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NV,28,Nevada,32,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NH,29,New Hampshire,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NJ,30,New Jersey,34,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NM,31,New Mexico,35,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NY,32,New York,36,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NC,33,North Carolina,37,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,ND,34,North Dakota,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,OH,35,Ohio,39,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,OK,36,Oklahoma,40,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,OR,37,Oregon,41,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,PA,38,Pennsylvania,42,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RI,39,Rhode Island,44,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,SC,40,South Carolina,45,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,SD,41,South Dakota,46,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,TN,42,Tennessee,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,TX,43,Texas,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,UT,44,Utah,49,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
