year,st,stateno,state,state_fips,state_icpsr,exp_public_welfare,welfare_spending_percap,unemployment,statemin,employed,unemployed,afdc_case,afdc_rep,afdccases_childonly,marginallyfoodinsecure,foodinsecure,verylowfoodsecure,foodstamp_case,foodstamp_rep,nslp_free,nslp_reduced,nslp_total,sbp_free,sbp_reduced,sbp_total,povrate,ssirecipients_aged,ssirecipients_blind,ssirecipients_disabled,ssirecipients_total,ssistate,ssitotal,stateeitcrate,wicparticipation,workerscompensation,apwpi,apwpia,apwspt,ig_welf,policypriorityscore,pro_welfare,anti_welfare,neutral_welfare,lowincchildren_number,mothersaid,adc,aidperm,blind,oldagea,timelim,afdc_up,medicaid_stateadoption,x_chip_children,x_chip_infants,x_chip_pregnantwomen,x_chip_pregntwomen_prebba,z_ssi_afdc_families_payments,z_ssi_blind_payments,z_ssi_blind_payments_post1965,z_ssi_disabled_payments,z_ssi_disabled_payments_post1965,z_ssi_ga_payments_per_case,z_ssi_ga_payments_per_recipient,z_ssi_old_age_payments,z_ssi_old_age_payments_post1965,z_tanf_initialelig,z_tanf_maxpayment,z_tanf_paymentsperfamily
2001,SD,41,South Dakota,46,37,NA,729.4500122,3.3,5.15,400031,12747,2713,6365,1548,19.14867,9.7329102,1.2225699,17160,44594,32077,10882,104717,12938,1735,18272,8.4,1921,100,10677,12698,15,546,0,20505,8134,NA,NA,NA,NA,0.025909,0.138663549,0.436280599,0.425055852,8,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.659,510.82,NA
2001,TN,42,Tennessee,47,54,NA,1063.920044,4.5,5.15,2730988,130355,59369,154905,28564,21.808861,13.74651,4.2614799,226224,521510,274123,53967,621187,136443,18152,194881,14.1,21487,1677,139756,162920,0,531,0,149490,70609,NA,NA,NA,NA,-0.119724,0.226827839,0.406898201,0.36627396,60,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.6,244.072,NA
2001,TX,43,Texas,48,49,NA,621.3200073,4.8,5.15,10011046,521686,130893,349279,46097,27.473829,16.066999,3.96157,500129,1360642,1443247,220606,2494054,774123,78287,1011086,14.9,113587,5868,298780,418235,0,531,0,750122,212537,NA,NA,NA,NA,-0.00466,0.153605202,0.453689375,0.392705423,934,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.55,272.453,NA
2001,UT,44,Utah,49,67,NA,626.1099854,4.4,5.15,1112607,51470,7487,19184,2474,29.89852,16.495819,4.6226201,32647,79716,76181,33376,273112,24612,4422,35206,10.5,2096,255,18194,20545,0,531,0,58928,164502,NA,NA,NA,NA,0.063929,0.127208869,0.468902457,0.403888674,47,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.008,574.101,NA
2001,VT,45,Vermont,50,6,NA,1247.97998,3.6,6.25,325889,11176,5524,14604,896,17.552191,10.03315,2.7815101,19090,38874,15568,5155,52724,8050,1554,14576,9.7,1464,116,10974,12554,59,590,0,15966,97904,NA,NA,NA,NA,0.032931,0.208633208,0.384504104,0.406862688,2,1,1,1,1,1,0,NA,NA,300,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.8,677.893,NA
2001,VA,46,Virginia,51,40,NA,612.0599976,3.5,5.15,3551375,118762,29271,65051,12427,13.08924,7.98208,1.01832,149595,332312,226651,60937,669890,114813,17557,175984,8,23834,1439,107535,132808,0,531,0.31999999,130094,4132,NA,NA,NA,NA,0.024263,0.253481113,0.367726036,0.37879285,67,1,1,1,1,1,1,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.003,401.003,NA
2001,WA,47,Washington,53,73,NA,920.0200195,6.4,6.72,2847875,191492,54160,141397,16801,22.2764,13.01137,3.5358801,141387,308589,193279,56220,473725,86517,13155,119746,10.7,14303,975,89422,104700,26,557,0,150138,1454775,NA,NA,NA,NA,-0.031441,0.231278401,0.378540986,0.390180613,112,1,1,1,1,1,0,NA,NA,250,250,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278.58,640.464,NA
2001,WV,48,West Virginia,54,56,NA,869.6799927,4.9,5.15,768661,40467,14732,39039,4361,17.234961,9.6493902,2.2782199,94794,221361,88127,21960,196138,51599,9499,83063,16.4,5232,595,67126,72953,0,531,0.039999999,50064,24877,NA,NA,NA,NA,0.007267,0.22188337,0.398362922,0.379753707,21,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335.01,610.251,NA
2001,WI,49,Wisconsin,55,25,NA,856.1199951,4.6,5.15,2875585,136118,17680,40030,11661,16.79344,9.4350004,2.8331201,86588,215786,145915,46742,545827,38247,5889,59488,7.9,9310,957,75066,85333,84,615,0,100128,683580,NA,NA,NA,NA,0.006091,0.244457535,0.37699874,0.378543725,43,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.138,NA
2001,WY,50,Wyoming,56,68,NA,667.9899902,3.9,5.15,259089,10270,524,987,364,19.214439,8.3192701,3.33833,9129,22539,15474,6025,49806,5795,1061,8778,8.7,525,52,5213,5790,10,541,0,11103,99475,NA,NA,NA,NA,0.092056,0.160634599,0.447807776,0.391557625,8,1,1,1,1,1,0,NA,NA,133,133,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.813,426.142,NA
2002,AL,1,Alabama,1,41,NA,919.0599976,5.9,5.15,1981919,124242,18037,42754,9106,21.67676,11.74605,2.3493199,173295,443547,278204,50288,545747,125335,12334,159950,14.5,22729,1073,139938,163740,0,545,0,118616,16988,0.03607929,0.00318587,4161.953,NA,-0.060026,0.175845005,0.368121042,0.456033954,80,NA,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.767,215.014,NA
2002,AK,2,Alaska,2,81,NA,1789.319946,7.7,7.15,302580,23821,6034,17623,1121,24.003269,13.88186,4.2541099000000004,16138,46165,22467,6986,52807,7365,1222,10937,8.8,1568,114,7976,9658,362,907,0,25094,71522,0.04872737,0.01334436,1034.937,NA,0.031717,0.139783918,0.426537617,0.433678465,11,NA,0,0,0,0,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.87,1057.45,NA
2002,AZ,3,Arizona,4,61,NA,733.3300171,6.2,5.15,2516006,163415,40097,94279,17471,23.095181,14.64864,2.71421,143826,378722,269945,51110,489637,116340,13346,151245,13.5,13248,933,73873,88054,0,545,0,151186,38325,0.02637473,-0.00118289,3847.512,NA,-0.006873,0.168062608,0.376101689,0.455835703,149,1,1,0,1,1,1,NA,NA,200,200,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.208,425.879,NA
2002,AR,4,Arkansas,5,42,NA,952.960022,5.4,5.15,1201422,69575,12004,27731,5082,30.53581,17.294769,4.4865999,113238,283909,165126,28773,315263,95151,9898,127027,19.8,12108,926,72073,85107,0,545,0,84153,280639,0.04005157,0.00559455,2592.774,NA,-0.002986,0.211486632,0.381019804,0.407493564,47,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.775,271.835,NA
2002,CA,5,California,6,71,NA,1231.949951,6.7,6.75,16108685,1148412,462328,1160882,174873,22.482361,13.61722,3.79214,647661,1710306,1662651,314223,2659390,684363,83862,854210,13.1,342142,21995,771697,1135834,205,750,0,1266542,2000482,0.03019373,0.00457678,35559.242,NA,-0.084916,0.248064758,0.438061217,0.313874024,812,1,1,1,1,1,0,NA,NA,250,250,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.33,830.15,NA
2002,CO,6,Colorado,8,62,NA,695.2800293,5.7,5.15,2307685,135307,12086,31491,4579,16.01033,9.4305401,3.0235,78902,178490,122495,33259,325715,41237,6288,61666,9.8,8663,550,44476,53689,37,582,0,77501,444531,0.01817516,-0.00177365,2823.132,NA,0.009304,0.230875986,0.403984808,0.365139206,105,1,1,1,1,1,0,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.256,403.552,NA
2002,CT,7,Connecticut,9,1,NA,1043.890015,4.3,6.7,1697127,77025,23749,53158,8456,15.76302,9.9573202,3.1228399,87963,168591,105039,20720,280212,39886,3463,50266,8.3,6960,494,42914,50368,202,747,0,51329,127283,0.02323654,-9.8355e-4,3471.835,NA,-0.086242,0.257587876,0.411462424,0.3309497,32,1,1,1,1,1,1,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821.727,534.368,NA
2002,DE,8,Delaware,10,11,NA,874.2399902,4.2,6.15,400019,16764,5469,12357,2537,14.6469,10.02786,2.66294,16483,39628,28107,5519,73803,12843,1336,18560,9.1,1327,113,11125,12565,0,545,0.25,17241,21049,0.02535161,-8.0465e-4,702.227,NA,0.044344,0.223350694,0.354302464,0.422346843,7,1,1,1,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.66,401.699,NA
2002,DC,8.5,District of Columbia,11,55,NA,NA,NA,6.15,286496,19603,16157,42159,5543,17.323179,11.60605,1.59157,34554,74271,40877,2463,50350,17441,825,20088,17,2281,190,17750,20221,0,545,0,15117,11802,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,FL,9,Florida,12,43,NA,712.1599731,5.5,5.15,7656349,458060,59013,123247,35351,22.344601,12.86271,3.1175799,472697,985130,777272,148856,1369013,351510,38871,456331,12.6,95691,3237,298048,396976,0,545,0,340954,282656,0.02462455,-0.00426036,12500.047,NA,-0.023602,0.277030867,0.377388462,0.345580671,335,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.532,388.99,NA
2002,GA,10,Georgia,13,44,NA,911.4000244,5.1,5.15,4110874,216817,53678,128177,24585,24.09832,13.98419,1.53032,263076,645633,507130,101732,1112375,279557,35507,397774,11.2,30900,2192,165507,198599,0,545,0,237124,89454,0.02972525,0.00650697,7459.345,NA,-0.019004,0.163732872,0.406682882,0.429584246,152,NA,1,1,1,1,0,NA,NA,235,235,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.771,354.506,NA
2002,HI,11,Hawaii,15,82,NA,916.9199829,4.2,5.75,575594,25330,11127,30466,2219,22.35218,15.39933,3.5808699,50981,106370,50528,15300,135219,21009,3880,37616,11.3,6597,190,14779,21566,5,550,0,32986,24869,0.0307999,0.00187733,1141.298,NA,-0.023915,0.220048673,0.4176301,0.362321228,12,NA,0,0,0,0,1,NA,NA,200,100,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.67,561.895,NA
2002,ID,12,Idaho,16,63,NA,747.4799805,5.8,5.15,646549,38042,1369,2374,982,25.90324,15.7541,3.7549701,28006,69998,55834,18834,147115,21760,3439,31378,11.3,1782,200,17412,19394,52,597,0.064999998,260080,12001,0.02976321,0.00342555,1034.938,NA,0.051861,0.1462243,0.391635641,0.462140059,33,1,1,1,1,1,0,NA,NA,150,150,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.143,382.026,NA
2002,IL,13,Illinois,17,21,NA,871.1599731,6.5,5.15,5933897,415342,48091,133708,21256,16.281549,8.5495501,2.0445099,392909,886344,588518,79835,1090023,176113,11047,213617,12.8,31450,2418,218332,252200,0,545,0,124162,105891,0.023268,-1.2778e-4,9861.01,NA,-0.066563,0.210133738,0.431053595,0.358812666,217,1,1,1,1,1,1,NA,NA,185,185,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.188,443.412,NA
2002,IN,14,Indiana,18,22,NA,833.3900146,5.1,5.15,3006811,164357,49265,138885,9900,15.27971,8.3607798,2.16908,171329,410884,202986,55074,643464,85632,11688,123417,9.1,6596,1031,83266,90893,0,545,0.050000001,63010,75080,0.03018857,0.00447073,5312.531,NA,-0.009444,0.19968488,0.431661659,0.368653462,108,1,1,0,1,1,1,NA,NA,200,200,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.46,337.874,NA
2002,IA,15,Iowa,19,31,NA,893.5200195,4,5.15,1572560,65349,20154,53434,5047,19.293289,12.01773,3.44174,60549,140729,90422,32393,380099,37270,7121,69747,9.2,4058,812,36726,41596,0,545,0,33448,33819,0.03179873,8.5305e-4,2682.25,NA,-0.002173,0.198046688,0.411571648,0.390381664,30,1,1,0,1,1,1,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.73,502.981,NA
2002,KS,16,Kansas,20,32,NA,732.1799927,5.1,2.65,1341603,71411,13958,35808,4470,23.14266,13.37539,4.5938301,62896,140403,99554,34956,316260,53692,10511,84201,10.1,3566,383,33114,37063,0,545,0.15000001,57898,17520,0.02479064,-0.00265064,2002.967,NA,0.037525,0.17261798,0.402033697,0.425348323,42,1,1,1,1,1,0,NA,NA,200,200,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.387,504.54,NA
2002,KY,17,Kentucky,21,51,NA,1172.359985,5.6,5.15,1833535,110485,34904,77658,15673,22.614349,13.14222,3.2149701,187471,450102,226898,49006,508526,132905,18846,196011,14.2,16635,1374,158759,176768,0,545,0,113112,149254,0.04551495,0.01439034,4816.404,NA,-0.050444,0.173865632,0.46410712,0.362027247,67,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.82,342.364,NA
2002,LA,18,Louisiana,22,45,NA,689.8599854,6.1,5.15,1881146,123076,23700,60704,11660,23.784309,13.98777,2.8057499,224450,588458,350441,54597,632139,184393,16723,234251,17.5,21945,1832,143107,166884,0,545,0,129200,38971,0.02664522,-0.00551581,3036.476,NA,-0.022642,0.237300646,0.295988333,0.466711021,96,1,1,1,1,1,1,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.288,314.858,NA
2002,ME,19,Maine,23,2,NA,1392.540039,4.4,5.75,645935,29297,9692,26039,2342,16.9249,9.2608805,1.61966,56376,111147,38495,11021,107618,16469,2897,28275,13.4,2987,230,27718,30935,10,555,0.15000001,21470,103351,0.04857605,0.01516074,1791.7,NA,-0.132133,0.195308313,0.40846777,0.396223917,14,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103.74,523.277,NA
2002,MD,20,Maryland,24,52,NA,850.3099976,4.4,5.15,2742501,127453,27132,64850,9235,16.127411,8.2047701,3.4806299,104795,228329,177698,43563,426838,84829,14038,127774,7.4,15542,725,73438,89705,0,545,0.16,96153,264186,0.02347955,0.00102698,4737.003,NA,-0.022286,0.195211559,0.45679309,0.347995351,53,1,1,1,1,1,0,NA,NA,300,300,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.026,559.22,NA
2002,MA,21,Massachusetts,25,3,NA,929.6500244,5.3,6.75,3250085,180997,47264,108068,17547,9.9060097,6.5837102,1.53915,114859,242542,186321,34034,541981,91309,6660,116119,10,45024,4059,117944,167027,129,674,0.050000001,113176,14699,0.02258412,-3.7073e-4,5731.241,NA,-0.068366,0.19451802,0.40112829,0.40435369,34,1,1,1,1,1,0,NA,NA,200,200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.779,616.172,NA
2002,MI,22,Michigan,26,23,NA,948.7399902,6.2,5.15,4702399,314742,74338,201695,25136,22.74452,12.69207,3.4064701,327853,750037,351559,67656,826252,159597,14658,211056,11.6,18173,1835,193560,213568,14,559,0,215989,68723,0.03259077,0.00490031,9837.38,NA,-0.023171,0.280452037,0.387275499,0.332272465,92,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.056,524.859,NA
2002,MN,23,Minnesota,27,33,NA,1343.650024,4.4,5.15,2731080,128522,35859,94584,9164,14.13228,8.4356098,2.41413,101820,216960,141172,50597,576121,61278,12787,118090,6.5,9903,719,56389,67011,81,626,0.33000001,102008,132639,0.04468198,0.01905722,7473.369,NA,-0.04121,0.220435399,0.416788208,0.362776392,56,1,1,1,1,1,0,NA,NA,275,280,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133.64,595.357,NA
2002,MS,24,Mississippi,28,46,NA,1193.699951,6.8,5.15,1201191,85045,17607,40434,7915,28.698879,17.3041,4.5297399,126389,324852,257340,33146,397076,147232,11673,177700,18.4,19134,1159,106830,127123,0,545,0,102272,75172,0.04939442,0.01203184,3236.353,NA,-0.101193,0.198613568,0.365721225,0.435665206,69,1,1,1,1,1,0,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.72,227.8,NA
2002,MO,25,Missouri,29,34,NA,967.5499878,5.5,5.15,2839467,161441,45001,118753,11651,22.15988,13.45534,3.56461,220639,515006,245937,55278,622416,120660,16385,177667,9.9,11271,973,101883,114127,0,545,0,128029,28473,0.03362777,0.00368172,5519.734,NA,-0.0672,0.210274512,0.401575726,0.388149763,42,1,1,1,1,1,0,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.312,343.97,NA
2002,MT,26,Montana,30,64,NA,725.25,4.6,5.15,446640,20563,5828,16440,1378,20.36746,12.01503,3.4161501,26865,63347,29328,8632,77649,11800,1788,17443,13.5,1206,134,12826,14220,0,545,0,21402,86668,0.0296008,-0.00926179,670.968,NA,0.037255,0.176091494,0.458460923,0.365447582,18,1,1,1,1,1,0,NA,NA,150,150,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1088.99,630.27,NA
2002,NE,27,Nebraska,31,35,NA,963.0499878,3.6,5.15,919401,34823,10335,25500,3343,21.68701,13.72117,3.47646,37570,88459,63141,22859,221491,23859,4134,38698,10.6,2265,241,19153,21659,8,553,0,37074,69578,0.03259206,0.00493326,1702.873,NA,-0.06521,0.172481632,0.408602613,0.418915754,14,1,1,1,1,1,1,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.985,423.167,NA
2002,NV,28,Nevada,32,65,NA,480.2799988,5.5,5.15,1066121,63547,11015,27640,4087,21.001841,11.90238,4.20854,43556,97035,67039,15028,130314,27838,3815,38500,8.9,7569,698,20887,29154,36,581,0,41297,54334,0.01655988,-0.0038955,1120.376,NA,0.066916,0.208024007,0.413626554,0.378349439,79,1,1,0,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308.89,406.69,NA
2002,NH,29,New Hampshire,33,4,NA,766.7999878,4.7,5.15,670880,31400,6040,14465,1739,15.11663,7.9237499,2.51861,20452,41053,19830,7751,107514,7691,1472,17222,5.8,958,129,11229,12316,27,572,0,16894,8619,0.02315169,1.6224e-4,1029.934,NA,-0.007377,0.199712121,0.411723595,0.388564283,8,1,1,1,1,1,0,NA,NA,300,300,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799.568,639.859,NA
2002,NJ,30,New Jersey,34,12,NA,784.5599976,5.8,5.15,4095174,251063,41986,103123,16478,16.19553,10.09201,3.4976001,147077,319799,265330,52582,599548,67474,6359,86333,7.9,33957,1040,113118,148115,31,576,0,133946,13585,0.01918814,-0.00402463,6608.168,NA,-0.02151,0.266067776,0.432125914,0.30180631,103,1,1,1,1,1,0,NA,NA,350,350,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.081,420.72,NA
2002,NM,31,New Mexico,35,66,NA,1096.380005,5.4,4.25,826086,48410,17015,47338,4684,30.3368,18.11895,4.9061699,65875,170457,127924,22520,198166,65428,8200,86377,17.9,8761,536,39493,48790,0,545,0.175,59914,281792,0.04412504,0.00837385,2076.797,NA,-0.02151,0.211313961,0.393927406,0.394758633,55,1,1,1,1,1,0,NA,NA,235,235,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.39,482.636,NA
2002,NY,32,New York,36,13,NA,1805.569946,6.1,5.15,8705352,570163,170430,412530,63316,18.29921,11.15341,3.2583799,685572,1346644,990129,148385,1792586,352685,34814,458921,14,136363,3194,485677,625234,87,632,0,454577,30453,0.04691587,0.01489422,32503.209,NA,-0.208231,0.25836424,0.414265106,0.327370654,236,1,1,1,1,1,0,NA,NA,250,250,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.304,595.429,NA
2002,NC,33,North Carolina,37,47,NA,823.1300049,6.7,5.15,3906570,278143,42872,91084,22445,23.83931,13.86683,4.8126001,244907,574369,383333,86391,843699,207354,29979,299698,14.3,30031,2009,160555,192595,0,545,0,208377,28859,0.03257936,0.00449427,7657.145,NA,-0.009303,0.198922136,0.427290245,0.373787619,181,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955.08,346.376,NA
2002,ND,34,North Dakota,38,36,NA,989.4400024,4,5.15,327957,12674,3232,8344,846,12.39362,7.0422101,0.53667998,15899,36781,20278,7085,77833,7679,1308,13965,11.6,1203,83,6804,8090,0,545,0.27500001,13823,1865682,0.03892432,-3.9629e-4,663.785,NA,0.021927,0.245247215,0.373871567,0.380881217,8,1,1,1,1,1,0,NA,NA,140,140,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.08,560.849,NA
2002,OH,35,Ohio,39,24,NA,1007.309998,5.7,4.25,5516645,336340,84031,190998,39115,20.82148,11.43224,3.4031401,330844,734679,379683,79984,1012719,152414,13143,195701,9.8,16383,2142,222951,241476,0,545,0,253923,1995898,0.03645278,0.00784077,12278.304,NA,-0.056906,0.222417477,0.368479361,0.409103162,114,1,1,1,1,1,1,NA,NA,200,200,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141.61,434.51,NA
2002,OK,36,Oklahoma,40,53,NA,918.9099731,4.5,5.15,1608106,78462,14801,36923,6432,28.258579,16.453381,6.1009402,129934,316684,188085,44567,377268,105866,16814,152299,14.1,9520,812,63298,73630,53,598,0.050000001,109391,206002,0.03431339,0.00370304,3191.774,NA,0.006727,0.128373837,0.385969154,0.485657009,61,1,1,1,1,1,0,NA,NA,185,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.174,389.129,NA
2002,OR,37,Oregon,41,72,NA,1096.530029,7.5,6.5,1697237,138088,17946,40916,7656,25.45516,14.66403,3.96171,177291,359138,125981,30097,267595,72231,10176,105602,10.9,7580,633,48005,56218,2,547,0.050000001,97058,402402,0.03960781,0.00408708,4045.141,NA,-0.077359,0.182312186,0.428951167,0.388736647,76,1,1,1,1,1,1,NA,NA,170,170,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.377,584.964,NA
2002,PA,38,Pennsylvania,42,14,NA,1226.530029,5.7,5.15,5868607,350036,80587,210528,28166,20.67732,11.89992,2.7348101,350838,766615,376273,84700,1041177,146487,16103,205515,9.5,34156,2374,265451,301981,27,572,0,222879,258392,0.03698914,0.00607051,14486.426,NA,-0.124492,0.220698021,0.38638261,0.392919369,202,1,1,1,1,1,0,NA,NA,235,235,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746.092,444.128,NA
2002,RI,39,Rhode Island,44,5,NA,1585.449951,5.1,6.15,522832,27424,14405,38957,2877,16.882311,9.9937296,2.51389,33370,71933,35508,5099,68802,13934,941,17102,11,4349,204,24194,28747,64,609,0.25,22451,11945,0.04898302,0.01571891,1666.668,NA,-0.148504,0.253716665,0.421358264,0.324925071,3,1,1,1,1,1,0,NA,NA,250,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.48,568.513,NA
2002,SC,40,South Carolina,45,48,NA,1065.630005,6,5.15,1835823,113312,21545,53255,8781,23.13064,14.90605,3.97648,154584,379310,249817,41492,469483,133783,13648,171948,14.3,14860,1535,89493,105888,0,545,0,109575,192709,0.04118802,0.01066145,4373.722,NA,-0.080851,0.179645505,0.366707262,0.453647233,60,NA,1,1,1,1,1,NA,NA,150,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.798,263.558,NA
2002,SD,41,South Dakota,46,37,NA,777.8900146,3.1,5.15,404239,13278,2851,6603,1638,17.26429,10.62757,2.1213901,18474,47663,32115,10526,103480,13204,1757,18915,11.5,1852,105,10709,12666,15,560,0,20278,8713,0.02805854,-0.00577058,604.844,NA,0.015249,0.147798251,0.373433397,0.478768352,9,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.076,564.599,NA
2002,TN,42,Tennessee,47,54,NA,1188.400024,5.1,5.15,2756086,150505,63036,164631,18635,17.078461,10.06663,2.3977599,255900,598012,292924,55628,636692,147072,18863,206933,14.8,20160,1660,139853,161673,0,545,0,153212,77596,0.03945803,0.00999762,6458.267,NA,-0.139563,0.23392289,0.405424267,0.360652843,77,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305.32,239.568,NA
2002,TX,43,Texas,48,49,NA,703.3599854,6.3,5.15,10065870,682940,129937,331363,50607,30.42543,19.113951,4.9212399,570337,1554428,1528626,226386,2582461,831263,81825,1082011,15.6,112708,6044,317092,435844,0,545,0,786530,249910,0.02355366,3.846e-4,14903.225,NA,-0.024917,0.146310649,0.427069974,0.426619377,956,1,1,1,1,1,1,NA,NA,200,200,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.759,277.381,NA
2002,UT,44,Utah,49,67,NA,677.2000122,6.1,5.15,1116067,68684,7757,19887,2450,30.781349,18.476191,3.8459201,36005,89899,82358,34049,278500,26649,4669,37786,9.9,2124,261,18618,21003,0,545,0,61445,195067,0.02680113,0.00246443,1595.137,NA,0.062714,0.139968255,0.399371498,0.460660247,47,1,1,1,1,1,0,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.291,557.79,NA
2002,VT,45,Vermont,50,6,NA,1245.680054,3.7,6.25,329427,13712,5113,13407,949,18.37764,8.6836004,2.4363501,19809,39914,15765,5220,53713,8292,1637,15179,9.9,1416,109,11186,12711,59,604,0,15903,110467,0.04084767,0.00677031,756.815,NA,0.039372,0.209350499,0.368311158,0.422338343,3,1,1,1,1,1,0,NA,NA,300,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.74,670.372,NA
2002,VA,46,Virginia,51,40,NA,576.539978,4.1,5.15,3569570,156898,30051,67262,12224,14.52973,8.1129999,2.3517201,157703,352172,232925,61503,678369,116295,17676,178359,9.9,22984,1396,107796,132176,0,545,0.31999999,129103,4574,0.01903402,-0.00196744,4673.802,NA,0.036947,0.28384725,0.347754963,0.368397787,102,1,1,1,1,1,1,NA,NA,200,200,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.177,393.177,NA
2002,WA,47,Washington,53,73,NA,1019.559998,7.3,6.9,2854762,228077,54188,137755,18261,20.225861,13.81834,4.8087802,163313,350373,203961,59309,488215,91340,14444,126924,11,14074,937,90509,105520,26,571,0,152055,1460963,0.03099599,0.00667619,6198.479,NA,-0.036589000000000003,0.256453969,0.396429311,0.34711672,71,1,1,1,1,1,0,NA,NA,250,250,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.01,621.005,NA
